energy,tempo,danceability,loudness,liveness,valence,time_signature,speechiness,track_popularity,mode,key,duration_ms,acousticness
0.606,97.785,0.596,-12.145,0.0863,0.886,4,0.0255,78,1,7,283800,0.181
0.834,118.222,0.249,-8.21,0.0924,0.337,4,0.0574,75,1,0,547107,0.0742
0.752,120.47,0.422,-8.682,0.129,0.404,4,0.0449,73,1,6,356627,0.0366
0.247,140.232,0.467,-14.161,0.157,0.258,4,0.0314,72,1,7,209078,0.906
0.5,117.896,0.664,-6.935,0.0966,0.801,4,0.0651,87,1,9,182347,0.799
0.638,144.458,0.486,-6.231,0.078,0.178,4,0.0323,74,1,0,199827,0.000921
0.122,148.658,0.264,-15.399,0.094,0.0735,4,0.0349,72,1,9,371320,0.885
0.485,95.968,0.753,-9.431,0.192,0.547,4,0.035,73,1,11,206250,0.345
0.561,115.011,0.598,-11.676,0.196,0.231,4,0.0376,74,1,0,279000,0.611
0.324,141.8,0.733,-8.122,0.067,0.388,4,0.033,71,1,5,199391,0.479
0.22,129.9,0.702,-13.696,0.0891,0.197,4,0.0403,79,1,0,145438,0.698
0.467,157.338,0.413,-9.282,0.0711,0.377,4,0.0292,69,1,9,200589,0.732
0.378,120.133,0.662,-10.908,0.121,0.207,4,0.0361,73,1,9,297103,0.475
0.216,79.109,0.555,-11.661,0.109,0.504,3,0.0721,84,1,3,87000,0.557
0.291,83.943,0.388,-12.952,0.0874,0.51,4,0.0421,77,1,3,202047,0.774
0.363,121.412,0.531,-7.672,0.112,0.259,4,0.0608,77,1,10,229720,0.749
0.187,132.679,0.303,-16.757,0.102,0.212,4,0.0356,83,1,2,160853,0.989
0.551,148.035,0.527,-11.258,0.403,0.443,4,0.0345,84,1,7,159636,0.384
0.186,110.044,0.6,-15.926,0.104,0.468,4,0.0317,76,1,3,217467,0.909
0.439,122.877,0.586,-7.993,0.117,0.365,4,0.0346,73,1,0,199756,0.715
0.417,87.003,0.654,-9.226,0.831,0.649,4,0.0387,68,1,11,147608,0.446
0.731,101.654,0.483,-6.696,0.151,0.484,4,0.0381,85,1,1,204280,0.436
0.731,94.009,0.656,-5.861,0.397,0.376,4,0.0278,71,1,4,147167,0.575
0.624,170.076,0.505,-6.526,0.314,0.413,4,0.0373,70,1,6,194417,0.0253
0.452,108.953,0.413,-10.232,0.332,0.102,4,0.0308,69,1,0,196211,0.588
0.864,99.995,0.637,-4.381,0.222,0.706,4,0.0468,69,1,8,214720,0.484
0.413,94.938,0.494,-10.432,0.193,0.273,4,0.0254,93,1,11,211979,0.682
0.331,95.015,0.611,-12.493,0.117,0.559,4,0.028,73,1,4,178293,0.93
0.312,128.094,0.681,-16.173,0.0935,0.789,4,0.0452,69,0,6,171853,0.816
0.316,127.823,0.625,-12.124,0.194,0.452,4,0.0815,70,0,6,236027,0.777
0.399,171.402,0.537,-13.547,0.109,0.832,4,0.0269,71,0,4,187110,0.202
0.533,130.398,0.687,-8.853,0.0844,0.814,4,0.0314,71,1,7,229707,0.573
0.507,123.188,0.653,-17.18,0.155,0.831,4,0.0534,76,0,11,252240,0.687
0.331,95.015,0.611,-12.493,0.117,0.559,4,0.028,73,1,4,178293,0.93
0.309,82.789,0.583,-14.509,0.11,0.473,4,0.045,74,0,2,192480,0.824
0.748,119.965,0.868,-3.492,0.252,0.829,4,0.0951,73,0,1,176000,0.29
0.611,100.024,0.854,-6.26,0.119,0.417,4,0.0864,68,0,8,254400,0.223
0.128,109.986,0.522,-18.717,0.0941,0.124,4,0.0357,70,1,4,187932,0.894
0.235,118.917,0.498,-16.541,0.144,0.0895,4,0.188,73,0,1,179080,0.72
0.00362,69.677,0.235,-37.822,0.0956,0.0885,4,0.0441,70,0,3,105941,0.995
0.618,126.031,0.853,-10.833,0.0972,0.32,4,0.0923,83,1,6,145599,0.633
0.518,126.089,0.875,-8.388,0.125,0.37,4,0.0551,84,1,2,213364,0.0638
0.791,122.085,0.571,-5.935,0.0612,0.585,4,0.0741,70,1,1,175803,0.0494
0.717,121.985,0.793,-4.759,0.226,0.466,4,0.0393,76,0,0,195547,0.0927
0.942,120,0.762,-6.432,0.115,0.038,4,0.038,72,0,9,140000,0.586
0.777,108.005,0.58,-5.69,0.342,0.589,4,0.0655,76,1,3,178273,0.104
0.836,113.998,0.729,-4.312,0.336,0.288,4,0.0462,71,1,8,154731,0.156
0.518,126.089,0.875,-8.388,0.125,0.37,4,0.0551,84,1,2,213364,0.0638
0.787,119.996,0.704,-6.751,0.159,0.31,4,0.0462,83,0,11,214000,0.00926
0.618,126.031,0.853,-10.833,0.0972,0.32,4,0.0923,83,1,6,145599,0.633
0.856,127.949,0.596,-3.556,0.141,0.743,4,0.0346,81,0,4,222533,0.0211
0.869,126.027,0.874,-5.996,0.164,0.726,4,0.0315,80,0,1,102861,0.00116
0.729,127.028,0.88,-6.378,0.185,0.246,4,0.176,79,0,11,198425,0.334
0.86,128.004,0.755,-4.811,0.344,0.618,4,0.0523,77,0,5,152305,0.0144
0.813,125.91,0.513,-2.744,0.258,0.355,4,0.0335,77,1,5,164285,0.28
0.797,121.985,0.845,-4.984,0.167,0.422,4,0.139,77,1,1,151475,0.0582
0.777,108.005,0.58,-5.69,0.342,0.589,4,0.0655,76,1,3,178273,0.104
0.818,125.952,0.687,-4.221,0.248,0.886,4,0.0778,76,1,0,165753,0.0112
0.69,125.004,0.847,-7.877,0.0526,0.692,4,0.0493,76,0,1,186662,0.0127
0.896,101.216,0.67,-4.673,0.344,0.403,3,0.058,75,1,1,160000,0.0342
0.876,129.998,0.671,-5.681,0.0823,0.964,4,0.0352,75,0,7,231545,0.12
0.722,121.964,0.587,-6.983,0.543,0.466,4,0.0709,75,0,2,180843,0.000754
0.886,120.032,0.655,-5.227,0.277,0.778,4,0.0502,74,0,10,199505,0.066
0.655,129.89,0.558,-5.476,0.0854,0.39,4,0.0379,77,1,0,156923,0.208
0.637,120.033,0.847,-8.751,0.121,0.0509,4,0.0587,74,0,7,208135,0.201
0.793,87.024,0.545,-3.615,0.335,0.411,4,0.0371,74,0,0,184852,0.191
0.647,117.737,0.581,-7.335,0.304,0.257,4,0.0614,73,0,11,139384,0.0778
0.785,123.96,0.621,-4.499,0.0512,0.779,4,0.11,73,1,6,155253,0.0165
0.841,129.973,0.714,-5.942,0.596,0.865,4,0.0641,72,0,5,137223,0.0622
0.821,125.051,0.848,-5.408,0.0962,0.249,4,0.0527,72,0,2,157445,0.0169
0.855,75.031,0.605,-4.414,0.098,0.302,4,0.329,72,0,10,140987,0.473
0.782,127.034,0.763,-4.541,0.293,0.502,4,0.0346,71,0,7,177689,0.182
0.821,140.039,0.777,-4.963,0.218,0.439,4,0.0595,71,1,1,169535,0.14
0.594,129.995,0.853,-6.823,0.0469,0.83,4,0.0371,71,0,6,188360,0.052
0.867,124.015,0.747,-7.311,0.114,0.684,4,0.088,70,1,0,220653,0.582
0.606,123.006,0.567,-6.543,0.0686,0.314,4,0.0438,68,0,10,171785,0.0801
0.937,123.993,0.651,-4.078,0.119,0.666,4,0.0468,69,1,7,125179,0.236
0.888,123.031,0.671,-4.285,0.0951,0.412,4,0.0412,69,0,10,146341,0.0022
0.714,127.993,0.634,-7.529,0.374,0.409,4,0.104,69,1,7,146523,0.00882
0.897,124.025,0.689,-4.487,0.0676,0.582,4,0.034,69,0,10,181957,0.145
0.863,130.02,0.652,-4.853,0.6,0.805,4,0.0523,69,0,7,155077,0.0921
0.688,127.938,0.608,-8.597,0.08,0.214,4,0.0499,68,0,5,171094,0.0554
0.951,74.973,0.772,-3.375,0.036,0.4,4,0.271,68,0,9,152000,0.0634
0.88,130.085,0.588,-5.15,0.0667,0.523,4,0.0354,68,1,7,144649,0.0243
0.831,126.056,0.785,-3.681,0.086,0.673,4,0.0444,68,1,0,170359,0.0038
0.8,119.984,0.724,-5.468,0.0823,0.925,4,0.0541,68,0,5,227283,0.0103
0.392,75.066,0.599,-6.869,0.131,0.26,4,0.0257,70,0,10,282813,0.378
0.802,100.001,0.713,-7.055,0.309,0.343,4,0.0561,71,1,4,226739,0.0435
0.953,141.99,0.631,-3.739,0.108,0.422,4,0.0343,68,1,2,273803,0.0241
0.942,120,0.762,-6.432,0.115,0.038,4,0.038,72,0,9,140000,0.586
0.432,81.109,0.695,-8.195,0.296,0.765,4,0.0479,71,0,11,216107,0.312
0.483,90.941,0.738,-9.097,0.086,0.774,4,0.0526,68,1,0,181307,0.467
0.538,80.096,0.72,-8.874,0.0654,0.805,4,0.0455,73,1,10,177040,0.348
0.712,91.98,0.848,-3.574,0.106,0.692,4,0.0981,84,0,1,298131,0.221
0.681,99.998,0.725,-5.277,0.107,0.762,4,0.0376,73,0,8,230526,0.318
0.519,100.025,0.763,-7.426,0.0816,0.804,4,0.0636,83,0,6,134930,0.22
0.616,104.008,0.773,-4.516,0.145,0.25,4,0.0416,72,1,0,190107,0.0565
0.854,117.994,0.786,-2.4,0.106,0.522,4,0.0741,77,0,10,278644,0.169
0.578,167.985,0.724,-7.117,0.0943,0.757,4,0.0819,71,1,10,211879,0.632
0.778,96.057,0.911,-2.248,0.179,0.345,4,0.262,84,1,5,162768,0.0887
0.645,119.935,0.801,-5.605,0.118,0.528,4,0.0706,70,0,6,208000,0.604
0.621,139.056,0.787,-5.009,0.58,0.13,4,0.068,77,0,4,267194,0.15
0.724,94.601,0.847,-5.41,0.118,0.396,4,0.298,73,1,1,216328,0.0869
0.795,94.969,0.845,-3.502,0.224,0.681,4,0.0681,81,0,9,197053,0.343
0.738,169.918,0.841,-7.455,0.0892,0.484,4,0.307,83,0,7,172798,0.52
0.8,143.978,0.652,-4.019,0.112,0.234,4,0.0614,74,0,9,231704,0.143
0.706,140.017,0.863,-5.555,0.0786,0.686,4,0.103,73,0,3,208125,0.143
0.703,123.06,0.713,-5.769,0.321,0.576,4,0.194,69,1,8,255693,0.298
0.712,92.005,0.911,-5.105,0.0933,0.425,4,0.0817,81,0,1,178567,0.0901
0.616,103.071,0.797,-10.229,0.0979,0.451,4,0.375,74,0,1,339612,0.762
0.475,98.047,0.801,-8.797,0.0639,0.234,4,0.0516,79,0,7,213061,0.141
0.715,106.672,0.65,-5.198,0.126,0.187,4,0.253,79,0,5,243717,0.0993
0.684,114.011,0.795,-3.971,0.658,0.419,4,0.0419,76,0,11,237895,0.0225
0.786,196.12,0.663,-3.51,0.219,0.579,4,0.195,73,0,11,198367,0.229
0.707,127.963,0.771,-6.404,0.0745,0.317,4,0.055,73,0,2,228750,0.389
0.856,91.995,0.815,-3.825,0.244,0.872,4,0.122,78,0,1,151667,0.4
0.86,175.896,0.725,-3.726,0.0674,0.791,4,0.182,74,1,1,230125,0.422
0.688,153.979,0.659,-4.649,0.113,0.632,4,0.0673,73,1,6,273474,0.207
0.648,179.951,0.644,-4.601,0.135,0.44,4,0.118,75,1,1,206710,0.276
0.637,92.025,0.811,-4.835,0.118,0.471,4,0.0591,72,0,10,130014,0.234
0.618,81.993,0.856,-4.892,0.0866,0.391,4,0.286,74,1,7,203201,0.0303
0.759,91.952,0.78,-3.292,0.143,0.579,4,0.225,69,1,1,201040,0.462
0.573,109.928,0.731,-10.059,0.113,0.145,4,0.0544,75,0,4,205090,0.401
0.765,174.021,0.691,-4.727,0.203,0.855,4,0.111,74,1,8,246000,0.464
0.829,96.172,0.607,-4.074,0.107,0.685,4,0.379,72,1,2,295177,0.0103
0.848,179.87,0.685,-4.561,0.0783,0.761,4,0.0858,70,0,8,163084,0.0861
0.791,92.023,0.86,-4.784,0.106,0.887,4,0.0568,73,1,0,175918,0.169
0.603,129.928,0.9,-5.313,0.134,0.824,4,0.0646,74,1,2,170972,0.402
0.801,93.992,0.762,-3.661,0.254,0.81,4,0.0409,68,0,1,136893,0.2
0.758,97.014,0.86,-5.16,0.344,0.453,4,0.0695,69,1,11,172127,0.021
0.703,94.004,0.879,-4.219,0.0569,0.788,4,0.0701,71,1,1,199711,0.143
0.596,165.951,0.819,-7.009,0.138,0.622,4,0.318,70,1,2,225542,0.225
0.646,176.088,0.756,-5.795,0.108,0.429,4,0.319,82,1,7,242573,0.152
0.791,92.603,0.639,-4.443,0.362,0.933,4,0.254,75,0,10,222347,0.0275
0.624,176.169,0.61,-4.773,0.243,0.244,4,0.309,72,1,2,250534,0.6
0.689,97.963,0.882,-4.027,0.0501,0.746,4,0.124,69,1,6,161627,0.39
0.647,95.982,0.857,-4.152,0.0842,0.553,4,0.0984,69,0,11,267500,0.391
0.86,93.989,0.737,-2.652,0.0574,0.656,4,0.0593,76,0,8,193227,0.11
0.836,96.993,0.746,-4.336,0.116,0.874,4,0.0445,70,0,5,203187,0.145
0.673,87.961,0.818,-7.542,0.172,0.695,4,0.148,74,0,4,193636,0.348
0.711,173.916,0.718,-5.746,0.1,0.92,4,0.11,72,0,8,226413,0.157
0.701,175.95,0.73,-5.885,0.151,0.785,4,0.106,82,0,5,207307,0.132
0.746,175.965,0.746,-5.046,0.274,0.733,4,0.102,69,0,5,243227,0.152
0.681,140.006,0.807,-6.268,0.0962,0.676,4,0.0983,69,1,11,297485,0.423
0.69,106.034,0.799,-7.252,0.143,0.682,4,0.1,70,1,7,352442,0.282
0.812,87.864,0.683,-4.493,0.0872,0.724,4,0.0711,69,1,7,250840,0.161
0.598,83.836,0.55,-5.402,0.0955,0.543,4,0.0831,74,0,11,232496,0.132
0.761,168.022,0.714,-4.596,0.241,0.906,4,0.0427,69,0,5,230693,0.139
0.617,168.021,0.713,-4.637,0.0962,0.682,4,0.0887,70,1,8,232853,0.122
0.675,79.31,0.627,-7.125,0.0784,0.961,4,0.212,75,0,5,277107,0.125
0.706,88.863,0.635,-3.224,0.108,0.443,4,0.125,70,0,5,209160,0.256
0.766,130.001,0.762,-3.955,0.128,0.442,4,0.0343,76,1,7,287120,0.00776
0.745,94.979,0.793,-4.579,0.293,0.716,4,0.0571,69,1,7,235411,0.182
0.766,93.956,0.737,-4.242,0.114,0.662,4,0.0458,70,0,10,196500,0.31
0.703,169.888,0.639,-6.33,0.0865,0.138,4,0.0794,70,0,4,207301,0.0889
0.7,93.991,0.843,-3.563,0.14,0.899,4,0.0803,69,0,4,226088,0.0934
0.694,90.02,0.869,-3.35,0.0878,0.511,4,0.0783,68,0,1,224997,0.356
0.636,174.14,0.695,-4.654,0.081,0.575,4,0.317,70,1,5,172235,0.234
0.903,78.293,0.564,-3.221,0.175,0.607,4,0.307,71,1,5,230400,0.356
0.674,99.968,0.804,-5.453,0.115,0.292,4,0.0333,79,0,5,245940,0.294
0.584,115.018,0.849,-8.195,0.492,0.724,4,0.115,71,0,1,139041,0.0929
0.673,181.891,0.655,-5.98,0.0753,0.342,4,0.308,70,0,0,249520,0.473
0.858,92.523,0.627,-2.824,0.21,0.342,4,0.386,68,0,11,209160,0.263
0.694,95,0.703,-4.808,0.12,0.298,4,0.0607,71,0,3,245739,0.436
0.789,91.911,0.757,-3.46,0.0717,0.464,4,0.0583,78,0,5,202174,0.307
0.739,179.879,0.704,-3.286,0.0856,0.425,4,0.112,70,1,8,208292,0.328
0.846,98.026,0.734,-3.425,0.235,0.604,4,0.0489,70,0,9,209884,0.166
0.662,93.976,0.892,-3.894,0.363,0.607,4,0.162,68,1,8,227013,0.169
0.479,169.922,0.812,-5.678,0.0756,0.559,4,0.333,79,0,2,234353,0.213
0.892,97.008,0.791,-2.58,0.0609,0.916,4,0.0521,74,1,0,150619,0.0509
0.737,91.986,0.708,-4.045,0.0955,0.607,4,0.0436,82,1,1,197920,0.0739
0.711,102.984,0.822,-4.943,0.083,0.934,4,0.0668,71,1,6,199947,0.179
0.812,162.087,0.785,-3.174,0.107,0.903,4,0.0644,72,1,3,206103,0.147
0.794,92.998,0.843,-4.686,0.25,0.796,4,0.0426,69,0,1,275040,0.226
0.769,167.969,0.771,-3.504,0.345,0.931,4,0.0694,68,0,0,289899,0.18
0.88,180.011,0.72,-2.834,0.153,0.463,4,0.101,75,1,9,197333,0.0562
0.672,93.999,0.817,-5.612,0.13,0.774,4,0.299,72,0,11,332240,0.441
0.543,98.992,0.898,-8.317,0.338,0.359,4,0.121,71,0,6,305114,0.343
0.709,99.993,0.725,-5.017,0.114,0.648,4,0.129,79,0,3,193039,0.321
0.766,96.037,0.88,-2.906,0.382,0.594,4,0.0505,69,0,1,210788,0.0881
0.671,169.727,0.714,-5.119,0.325,0.641,4,0.362,69,1,5,229827,0.292
0.617,173.97,0.703,-5.696,0.433,0.486,4,0.151,75,1,5,275862,0.215
0.626,100.02,0.763,-5.637,0.205,0.78,4,0.0433,85,0,5,156171,0.0859
0.499,99.986,0.791,-8.472,0.0899,0.669,4,0.0509,87,0,8,222000,0.446
0.476,129.992,0.793,-10.515,0.115,0.578,4,0.0406,75,0,5,194769,0.132
0.71,92.009,0.535,-2.978,0.141,0.523,4,0.324,70,0,1,212653,0.428
0.668,128.027,0.924,-6.795,0.0678,0.787,4,0.0469,93,1,11,195824,0.446
0.482,100.029,0.69,-6.335,0.0728,0.356,4,0.2,88,0,7,149074,0.523
0.779,128.028,0.937,-3.539,0.0408,0.95,4,0.329,71,0,4,155625,0.22
0.583,115.221,0.669,-8.949,0.1,0.271,4,0.269,83,1,1,234716,0.603
0.496,100.025,0.696,-7.532,0.0626,0.476,4,0.0365,76,0,9,184806,0.273
0.665,100.09,0.858,-4.772,0.119,0.659,4,0.152,79,1,11,195587,0.126
0.86,100.019,0.774,-2.888,0.116,0.446,4,0.13,88,0,7,196800,0.131
0.507,99.994,0.755,-6.76,0.18,0.606,4,0.0684,76,0,3,124806,0.293
0.599,86.533,0.828,-1.624,0.0775,0.478,5,0.149,73,1,11,171692,0.381
0.827,129.949,0.956,1.295,0.423,0.614,4,0.222,70,1,9,133846,0.136
0.99,126.015,0.748,-2.39,0.267,0.386,4,0.151,72,1,1,118194,0.303
0.803,130.028,0.877,-3.195,0.087,0.795,4,0.0507,77,1,9,61673,0.734
0.413,130.078,0.92,-7.901,0.133,0.679,4,0.0752,72,0,7,138462,0.504
0.789,130.053,0.89,-1.826,0.192,0.758,4,0.428,69,1,11,199615,0.147
0.427,80.492,0.492,-6.37,0.53,0.443,5,0.372,77,0,9,123692,0.364
0.669,130.05,0.949,-3.922,0.169,0.843,4,0.222,78,0,2,132923,0.36
0.687,117.008,0.778,-8.568,0.356,0.839,4,0.105,78,0,11,266667,0.578
0.955,130.068,0.679,-3.715,0.125,0.713,4,0.0437,71,1,6,119221,0.000737
0.582,84.917,0.615,-0.93,0.0791,0.892,5,0.364,68,1,6,157216,0.269
0.96,130.118,0.863,-1.458,0.0853,0.586,4,0.0492,71,1,11,92093,0.497
0.907,117.054,0.863,-5.077,0.182,0.304,4,0.295,72,0,4,107971,0.0683
0.59,86.429,0.711,-5.967,0.0798,0.702,5,0.271,70,0,6,121384,0.26
0.327,90.025,0.707,-17.176,0.155,0.181,4,0.0687,75,0,0,176000,0.185
0.729,98.022,0.629,-5.235,0.253,0.427,4,0.0379,75,0,7,154286,0.431
0.656,120.001,0.685,-8.028,0.318,0.556,4,0.0411,70,0,7,172000,0.702
0.606,95.056,0.831,-4.84,0.0973,0.883,4,0.0626,72,0,8,146526,0.684
0.914,108.02,0.726,-4.226,0.54,0.839,4,0.0802,74,1,7,181518,0.0758
0.724,78.753,0.536,-6.84,0.116,0.587,4,0.152,68,0,9,142000,0.748
0.622,204.028,0.406,-7.647,0.309,0.567,4,0.0648,69,0,3,196075,0.497
0.538,141.894,0.52,-8.109,0.119,0.177,4,0.206,73,1,1,345133,0.367
0.586,130.012,0.891,-4.665,0.213,0.954,4,0.121,75,1,11,134548,0.0833
0.722,119.973,0.769,-5.485,0.111,0.57,4,0.0507,92,0,11,256000,0.0584
0.84,95.416,0.856,-7.736,0.0773,0.792,4,0.334,72,0,6,298053,0.0973
0.818,97.571,0.373,-3.19,0.434,0.361,4,0.102,87,0,3,253834,0.36
0.803,67.536,0.284,-5.293,0.242,0.553,4,0.173,72,0,2,323960,0.302
0.86,76.54,0.575,-3.165,0.0973,0.834,1,0.23,72,0,9,107314,0.298
0.579,84.143,0.562,-6.788,0.102,0.577,4,0.484,70,0,10,176591,0.274
0.621,119.043,0.455,-7.694,0.123,0.28,4,0.0517,82,0,0,251250,0.651
0.76,80.082,0.435,-4.935,0.158,0.206,4,0.0721,76,0,8,351947,0.0175
0.638,82.81,0.677,-8.631,0.193,0.435,4,0.333,73,1,8,211497,0.589
0.498,81.958,0.665,-8.185,0.0757,0.127,4,0.083,72,1,5,179613,0.23
0.441,135.028,0.942,-11.448,0.138,0.925,4,0.469,68,1,11,144000,0.493
0.421,95.977,0.852,-9.153,0.106,0.457,4,0.208,73,0,10,202285,0.428
0.652,141.981,0.47,-9.629,0.175,0.104,4,0.0561,84,1,2,190286,0.0831
0.574,120.013,0.669,-6.442,0.146,0.273,4,0.0286,84,0,4,196400,0.0175
0.638,94.893,0.809,-5.646,0.453,0.608,4,0.28,68,0,8,224043,0.262
0.57,129.953,0.734,-7.066,0.112,0.689,4,0.133,81,0,7,95467,0.847
0.744,82.356,0.798,-5.328,0.292,0.794,4,0.136,78,0,7,260000,0.33
0.653,142.347,0.493,-5.666,0.511,0.852,4,0.0466,73,0,0,121573,0.269
0.435,120.058,0.843,-8.442,0.147,0.19,4,0.178,72,1,8,208080,0.47
0.636,145.972,0.837,-7.643,0.342,0.274,4,0.086,77,1,1,288624,0.0395
0.628,90.482,0.639,-7.578,0.386,0.43,4,0.0398,83,0,6,237507,0.0381
0.354,160.037,0.741,-10.603,0.118,0.583,4,0.0837,78,1,1,326933,0.181
0.463,111.98,0.809,-11.377,0.109,0.364,4,0.0396,80,1,11,298941,0.256
0.604,49.305,0.583,-8.437,0.724,0.691,5,0.456,68,1,2,99907,0.735
0.646,176.153,0.599,-6.326,0.128,0.638,4,0.337,68,1,6,220387,0.222
0.251,139.999,0.746,-16.169,0.106,0.18,4,0.259,84,0,11,120027,0.782
0.734,97.044,0.918,-2.832,0.191,0.608,4,0.269,70,0,11,230693,0.0296
0.63,95,0.874,-3.585,0.0582,0.717,4,0.298,74,1,1,281600,0.0578
0.506,115.994,0.848,-5.105,0.102,0.593,4,0.0336,69,0,4,192693,0.376
0.747,86.918,0.67,-7.059,0.115,0.918,4,0.189,79,1,1,203493,0.337
0.678,117.067,0.595,-5.18,0.418,0.259,4,0.0335,83,1,9,99213,0.0199
0.52,92.869,0.747,-10.523,0.142,0.601,4,0.0357,76,0,10,232773,0.0977
0.533,131.036,0.797,-9.74,0.103,0.329,4,0.0412,84,0,0,146520,0.0172
0.731,174.516,0.552,-6.873,0.258,0.632,4,0.615,72,1,7,248613,0.0536
0.559,78.558,0.558,-9.222,0.109,0.62,4,0.0959,90,1,6,180387,0.371
0.631,84.166,0.48,-5.488,0.149,0.515,4,0.116,70,1,7,195093,0.0791
0.283,138.97,0.898,-12.335,0.11,0.469,4,0.356,68,0,6,216520,0.319
0.283,97.04,0.766,-10.33,0.115,0.144,4,0.0846,77,0,8,219692,0.111
0.648,93.2,0.737,-5.493,0.105,0.746,4,0.138,77,1,1,259354,0.252
0.634,101.837,0.502,-3.367,0.188,0.645,3,0.144,72,0,8,219628,0.677
0.385,106.312,0.619,-11.272,0.179,0.294,5,0.118,71,0,0,135577,0.129
0.651,67.813,0.49,-6.259,0.108,0.567,5,0.138,68,1,11,180594,0.714
0.415,113.976,0.823,-10.845,0.128,0.488,4,0.0637,70,0,5,186154,0.471
0.801,104.986,0.778,-7.326,0.0912,0.914,4,0.106,70,0,6,157714,0.692
0.681,139.057,0.918,-4.705,0.0615,0.706,4,0.201,79,1,1,229133,0.263
0.756,105.024,0.719,-5.392,0.109,0.647,4,0.0761,72,0,5,219500,0.0541
0.503,99.97,0.792,-8.044,0.0959,0.381,4,0.0626,68,1,1,185093,0.0369
0.463,125.15,0.562,-7.478,0.157,0.416,5,0.0787,72,1,6,247579,0.442
0.707,104.027,0.849,-6.002,0.618,0.602,4,0.113,70,1,0,248040,0.0266
0.501,103.993,0.637,-6.148,0.099,0.431,4,0.187,68,0,0,185461,0.229
0.496,109.979,0.812,-5.969,0.0955,0.55,4,0.297,73,0,9,241293,0.271
0.581,102.964,0.609,-10.854,0.283,0.528,3,0.277,72,1,2,196204,0.509
0.642,83.389,0.463,-4.474,0.0686,0.339,4,0.34,82,1,1,189893,0.314
0.655,92.9,0.649,-5.534,0.22,0.793,4,0.0652,70,0,10,147581,0.307
0.549,123.879,0.613,-8.187,0.116,0.78,5,0.231,71,1,9,180000,0.097
0.529,112.014,0.782,-8.626,0.413,0.44,4,0.0592,69,1,0,156429,0.509
0.00161,140.997,0.138,-43.643,0.0951,0.155,1,0.0532,72,1,5,144750,0.977
0.277,159.719,0.329,-13.111,0.0971,0.121,3,0.0302,75,0,10,289560,0.971
0.04,135.965,0.44,-16.887,0.111,0.249,4,0.0322,77,1,3,193749,0.981
0.664,129.071,0.575,-5.303,0.116,0.437,4,0.0481,81,0,4,241688,0.637
0.581,130.033,0.613,-8.588,0.25,0.551,4,0.0424,83,0,0,239560,0.537
0.416,113.986,0.324,-8.92,0.11,0.151,4,0.0368,83,0,11,236053,0.262
0.363,121.412,0.531,-7.672,0.112,0.259,4,0.0608,77,1,10,229720,0.749
0.394,96.192,0.421,-8.312,0.0984,0.399,3,0.0277,78,1,11,211000,0.863
0.308,113.95,0.504,-14.958,0.158,0.121,4,0.0321,88,1,9,137773,0.868
0.422,144.678,0.718,-9.115,0.17,0.455,4,0.0621,71,0,4,207027,0.0764
0.449,123.969,0.327,-5.362,0.22,0.179,4,0.034,68,1,10,218755,0.369
0.135,82.987,0.387,-14.398,0.0948,0.21,4,0.051,72,1,7,216448,0.929
0.179,140.01,0.539,-14.33,0.106,0.145,3,0.0309,72,1,7,198027,0.921
0.119,70.499,0.467,-10.99,0.0973,0.156,4,0.0401,73,1,2,272485,0.969
0.0561,79.764,0.319,-23.023,0.388,0.082,3,0.045,74,1,0,242652,0.935
0.343,145.115,0.474,-8.571,0.305,0.152,3,0.027,72,0,4,243907,0.578
0.156,94.08,0.671,-16.288,0.113,0.201,4,0.0371,69,1,8,211960,0.804
0.128,159.679,0.599,-17.261,0.115,0.367,4,0.109,70,1,10,244221,0.974
0.129,137.35,0.483,-20.149,0.106,0.203,3,0.0349,81,0,5,161929,0.947
0.322,148.005,0.516,-11.762,0.215,0.261,3,0.0292,80,1,9,182888,0.473
0.268,102.617,0.371,-10.506,0.104,0.165,3,0.0281,85,1,1,227093,0.748
0.338,133.943,0.408,-13.626,0.0732,0.1,3,0.0431,76,1,4,177609,0.521
0.289,129.753,0.531,-10.065,0.134,0.12,4,0.0286,75,1,2,393962,0.339
0.276,201.025,0.334,-13.125,0.113,0.429,3,0.0643,79,0,4,271177,0.877
0.304,78.997,0.538,-11.79,0.164,0.065,3,0.0352,70,1,9,228071,0.613
0.377,101.96,0.606,-9.455,0.154,0.446,4,0.0275,71,1,0,258813,0.817
0.31,137.474,0.509,-10.623,0.0963,0.151,3,0.0313,73,1,9,208653,0.959
0.225,104.007,0.554,-11.324,0.107,0.221,4,0.0281,72,1,3,239880,0.892
0.425,102.078,0.357,-7.301,0.322,0.27,3,0.0333,83,1,5,198040,0.584
0.468,94.434,0.369,-9.013,0.109,0.18,4,0.0273,87,1,5,290617,0.0205
0.407,117.053,0.457,-11.475,0.126,0.126,4,0.0308,78,1,9,257533,0.805
0.664,107.747,0.404,-6.698,0.11,0.0949,4,0.0407,80,1,1,351640,0.542
0.526,130.694,0.521,-6.032,0.108,0.502,4,0.0281,74,1,5,268293,0.243
0.367,77.968,0.395,-7.653,0.11,0.426,4,0.0324,75,1,3,177212,0.815
0.347,141.332,0.409,-8.159,0.121,0.199,4,0.0359,72,0,11,205484,0.834
0.483,144.99,0.617,-7.359,0.121,0.176,4,0.0458,73,1,11,152318,0.702
